"id","serial_no","record_string","machine_type","part","result","order_no","operator","input_date","update_date","sheet_config_id_id"
"630","G17049800_480826_190618_2_091900370","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:53"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900370"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900370"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:53:56.721446","2019-06-20 10:43:18.324232","7"
"631","G17049800_480826_190618_3_091900361","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:54"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900361"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900361"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:54:08.499597","2019-06-20 10:43:26.327134","7"
"632","G17049800_480826_190618_4_091900332","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:54"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900332"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900332"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:54:21.338561","2019-06-20 10:43:33.550027","7"
"633","G17049800_480826_190618_5_091900367","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:54"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900367"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900367"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:54:34.645532","2019-06-20 10:43:41.038123","7"
"634","G17049800_480826_190618_6_091900366","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:54"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900366"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900366"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:54:54.863391","2019-06-20 10:43:49.446631","7"
"635","G17049800_480826_190618_7_091900337","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:55"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900337"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900337"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:55:22.507945","2019-06-20 10:43:56.482321","7"
"636","G17049800_480826_190618_8_091900369","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:55"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:44"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900369"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900369"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:55:38.732153","2019-06-20 10:44:03.659413","7"
"637","G17049800_480826_190618_9_091900365","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:55"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:43"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900365"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900365"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:55:52.678732","2019-06-20 10:43:01.224412","7"
"638","G17049800_480826_190618_10_091900362","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:56"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:42"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900362"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900362"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:56:07.592523","2019-06-20 10:42:53.439913","7"
"639","G17049800_480826_190618_11_091900363","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:56"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:42"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900363"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900363"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:56:21.523502","2019-06-20 10:42:45.749014","7"
"640","G17049800_480826_190618_12_091900368","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17049800"", ""machine"": ""电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480826"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 09:56"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:42"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""091900368"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""091900368"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0055-01； 轮： A616-0310-1； 要求： 轮轴肩顶到轴底 ； 机器：TORO 2； 轴向： Y 向","G17049800","1","480826","zhangdaoxian","2019-06-18 09:56:36.797098","2019-06-20 10:42:37.309306","7"
"641","G17091200_480832_190618_1_031900105","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17091200"", ""machine"": ""电机：C400-0007-01； 轮： 003172500； 要求： 工装保证 ； 机器：ALPHA； 轴向 Z 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480832"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 10:44"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:42"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""031900105"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""031900105"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0007-01； 轮： 003172500； 要求： 工装保证 ； 机器：ALPHA； 轴向 Z 向","G17091200","1","480832","zhangdaoxian","2019-06-18 10:44:19.692792","2019-06-20 10:42:29.727609","7"
"642","G17091200_480832_190618_2_031900103","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17091200"", ""machine"": ""电机：C400-0007-01； 轮： 003172500； 要求： 工装保证 ； 机器：ALPHA； 轴向 Z 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480832"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 10:44"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:42"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""031900103"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""031900103"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0007-01； 轮： 003172500； 要求： 工装保证 ； 机器：ALPHA； 轴向 Z 向","G17091200","1","480832","zhangdaoxian","2019-06-18 10:44:33.982575","2019-06-20 10:42:21.927509","7"
"643","G17091200_480832_190618_3_031900101","{""operator"": ""zhangdaoxian"", ""date"": ""2019-06-18"", ""part"": ""G17091200"", ""machine"": ""电机：C400-0007-01； 轮： 003172500； 要求： 工装保证 ； 机器：ALPHA； 轴向 Z 向"", ""group"": ""7"", ""title"": ""电机驱动轮粘接工序记录表"", ""version"": ""1"", ""ordernbr"": ""480832"", ""result10"": ""OKAY"", ""date10"": ""2019-06-18"", ""comment10"": """", ""result20"": ""OKAY"", ""date20"": ""2019-06-18"", ""comment20"": """", ""result30"": ""OKAY"", ""date30"": ""2019-06-18"", ""comment30"": """", ""result40"": ""OKAY"", ""date40"": ""2019-06-18"", ""comment40"": """", ""result50.1"": ""2019/06/18 10:44"", ""date50.1"": ""2019-06-18"", ""comment50.1"": """", ""result50.2"": ""2019/06/20 10:42"", ""date50.2"": ""2019-06-20"", ""comment50.2"": """", ""result50.3"": ""OKAY"", ""date50.3"": ""2019-06-20"", ""comment50.3"": """", ""result60.1"": ""OKAY"", ""date60.1"": ""2019-06-20"", ""comment60.1"": """", ""result60.2"": ""OKAY"", ""date60.2"": ""2019-06-20"", ""comment60.2"": """", ""result60.3"": ""OKAY"", ""date60.3"": ""2019-06-20"", ""comment60.3"": """", ""result70"": ""031900101"", ""date70"": ""2019-06-18"", ""comment70"": """", ""sntaken"": ""031900101"", ""result"": 1, ""updater"": ""zhangdaoxian""}","电机：C400-0007-01； 轮： 003172500； 要求： 工装保证 ； 机器：ALPHA； 轴向 Z 向","G17091200","1","480832","zhangdaoxian","2019-06-18 10:44:52.702815","2019-06-20 10:42:14.423812","7"
